Date,Close,High,Low,Open,Volume
1962-02-02,0.6215493679046631,0.6215493679046631,0.6142856827879533,0.6184363260156671,296467
1962-02-05,0.6101354956626892,0.6205118709189663,0.6101354956626892,0.6205118709189663,282445
1962-02-06,0.6163614988327026,0.6184367425533577,0.6122108528093908,0.6122108528093908,208328
1962-02-07,0.6225869059562683,0.6225869059562683,0.6142856203446817,0.6163610210385178,338533
1962-02-08,0.6267374753952026,0.6267374753952026,0.6215493892326408,0.6225869906069631,352555
1962-02-09,0.6236249804496765,0.6267378259592802,0.6153238476480813,0.6267378259592802,302477
1962-02-12,0.6236249804496765,0.6257001843590808,0.6205119367125865,0.6236249804496765,164259
1962-02-13,0.6308882832527161,0.6308882832527161,0.6246623958652215,0.6246623958652215,242382
1962-02-14,0.6360765099525452,0.6381517528244444,0.6298506227549108,0.6308882640136024,324511
1962-02-15,0.6454154253005981,0.647490668635573,0.6371142933787265,0.6371142933787265,374590
1962-02-16,0.6412646174430847,0.6464528632241632,0.6360764905984554,0.645415261642527,468739
1962-02-19,0.6360765099525452,0.6443776400220786,0.6329635068855016,0.6412646369550352,312492
1962-02-20,0.6350389719009399,0.6360765736180019,0.6267376824185862,0.6360765736180019,214338
1962-02-21,0.6329635381698608,0.6381517843652337,0.6288130522209239,0.635038939726274,216341
1962-02-23,0.6267374753952026,0.6340009625337847,0.6256998343754052,0.6329633611594624,326514
1962-02-26,0.6184362769126892,0.6288128048671445,0.6132480327581968,0.6267374041271241,252398
1962-02-27,0.6225869059562683,0.6225869059562683,0.6173986619172313,0.618436263150475,186294
1962-02-28,0.6194744110107422,0.624662699273418,0.617399206713085,0.6225874553302561,332524
1962-03-01,0.6308882832527161,0.6308882832527161,0.6225871529300373,0.6225871529300373,182287
1962-03-02,0.6350389719009399,0.639189458060164,0.631925928876825,0.631925928876825,252398
1962-03-05,0.6360765099525452,0.6412646369550352,0.6360765099525452,0.6360765099525452,278439
1962-03-06,0.6267374753952026,0.6371140045296022,0.6246622330010829,0.6360763635098048,188297
1962-03-07,0.6308882832527161,0.6340011278327498,0.6267376388004058,0.6267376388004058,202319
1962-03-08,0.640227198600769,0.6423026007123533,0.6288132204287463,0.6308884639583434,354559
1962-03-09,0.649566113948822,0.6506037158628832,0.6433402249459852,0.6433402249459852,396625
1962-03-12,0.650603711605072,0.6516413531578381,0.6474907076557828,0.6495661096978014,422666
1962-03-13,0.6516478657722473,0.6547808564942907,0.6474707310096904,0.6547808564942907,258407
1962-03-14,0.648515522480011,0.6526928202419889,0.644338224718033,0.6516483960513234,218344
1962-03-15,0.6506034135818481,0.6558250103929791,0.6453818566707439,0.648514846677444,378596
1962-03-16,0.6547809839248657,0.6558252877687607,0.6516479925930934,0.6516479925930934,208328
1962-03-19,0.6474708318710327,0.6547809584943859,0.6474708318710327,0.6547809584943859,222350
1962-03-20,0.6474708318710327,0.6495593995776628,0.645382104564234,0.6474708318710327,170268
1962-03-21,0.6464264392852783,0.6495593103649654,0.6453820159252603,0.6474707429451863,322508
1962-03-22,0.6432939171791077,0.6485154791828679,0.6432939171791077,0.6464269102414559,204322
1962-03-23,0.6516478657722473,0.6516478657722473,0.644337700387611,0.644337700387611,256404
1962-03-26,0.6412047147750854,0.6506034053764619,0.6412047147750854,0.6506034053764619,232366
1962-03-27,0.6464264392852783,0.6464264392852783,0.6391163136659228,0.6412048810857021,250395
1962-03-28,0.6506034135818481,0.6547807069907636,0.6474705831752553,0.6474705831752553,266420
1962-03-29,0.6495593190193176,0.6558251809622846,0.6464264478978899,0.650603582793102,234369
1962-03-30,0.642248809337616,0.6506032342525645,0.63807151708011,0.6495589710382117,294464
1962-04-02,0.6391162276268005,0.6412047947654126,0.6370275008880634,0.6412047947654126,228360
1962-04-03,0.6318057179450989,0.6391160399336396,0.6276286247946189,0.6391160399336396,340537
1962-04-04,0.6328502893447876,0.6380716866038104,0.6307615628610674,0.6318058263528615,274432
1962-04-05,0.6380718946456909,0.6380718946456909,0.6276289371226372,0.6328504956842429,354559
1962-04-06,0.633894681930542,0.6412048470620416,0.6328504182260816,0.6380718165484529,282445
1962-04-09,0.6328502893447876,0.635983119720196,0.6318058263528615,0.6338945528365816,238376
1962-04-10,0.623451828956604,0.6318062618497836,0.623451828956604,0.6318062618497836,286451
1962-04-11,0.6119645833969116,0.6297177139712455,0.6088315911601442,0.6234518491978766,252398
1962-04-12,0.6088315844535828,0.6150974491579304,0.6067430160855399,0.6119645766558388,288454
1962-04-13,0.6244959831237793,0.631806110150115,0.6098756891710635,0.6098756891710635,342540
1962-04-16,0.6192747354507446,0.6255406000534716,0.6140531350650756,0.6244961363361429,304480
1962-04-17,0.6203188300132751,0.622407397776231,0.6182301026501463,0.6192745660818189,288454
1962-04-18,0.6182296276092529,0.622406919525552,0.6140524952930041,0.6203183533674277,707114
1962-04-19,0.6192747354507446,0.6213633037849148,0.617186007516358,0.6182302717334159,204322
1962-04-23,0.6161408424377441,0.6213624355270446,0.6161408424377441,0.6192738701113215,346546
1962-04-24,0.6119645833969116,0.6171860243245627,0.6119645833969116,0.6161417201790104,446704
1962-04-25,0.6036096811294556,0.6150971405404647,0.6036096811294556,0.6119642696102527,442697
1962-04-26,0.6036096811294556,0.6109198463000661,0.6015211138093258,0.6036096811294556,288454
1962-04-27,0.5931668877601624,0.6130087828367012,0.588989592091351,0.6036098875319,428675
1962-04-30,0.5722805261611938,0.5973437708593868,0.5639260979617856,0.5931666365597458,554874
1962-05-01,0.5858563780784607,0.5889892081376522,0.5639259691637835,0.5722803954550806,639007
1962-05-02,0.5910783410072327,0.5983884685472176,0.5869010454700041,0.5869010454700041,582918
1962-05-03,0.601520836353302,0.601520836353302,0.5942107144545751,0.5942107144545751,624985
1962-05-04,0.5994328260421753,0.6036099626304945,0.5942112656565893,0.6015213943363349,396625
1962-05-07,0.5931668877601624,0.600477055430461,0.5900338960585297,0.5994327514632825,418660
1962-05-08,0.5921224355697632,0.5931666993051202,0.5879451412281204,0.5931666993051202,310489
1962-05-09,0.5910783410072327,0.5931668690757055,0.5869010454700041,0.5921226050414691,438691
1962-05-10,0.5858563780784607,0.5952550677561474,0.5816790851327673,0.5910779743105662,530836
1962-05-11,0.578546404838562,0.593166654632992,0.5764576780249738,0.5858565297357771,777225
1962-05-14,0.5879452228546143,0.5879452228546143,0.5712363623685796,0.578546528731261,606956
1962-05-15,0.5910783410072327,0.5952554370442255,0.5879453095042405,0.5879453095042405,526830
1962-05-16,0.5921224355697632,0.5931666993051202,0.5889894049634775,0.591078171834406,348549
1962-05-17,0.5921224355697632,0.5962995703112629,0.5889894049634775,0.5921224355697632,162256
1962-05-18,0.6004770994186401,0.6004770994186401,0.5942112352565118,0.5942112352565118,376593
1962-05-21,0.595255434513092,0.6004770339624009,0.595255434513092,0.6004770339624009,278439
1962-05-22,0.5806347727775574,0.5962993207526431,0.5806347727775574,0.595255017554304,338533
1962-05-23,0.5691473484039307,0.5764575110841716,0.5660145184410217,0.5764575110841716,442697
1962-05-24,0.561837375164032,0.5754133609836009,0.5597488079995196,0.5691474998899365,570899
1962-05-25,0.5503502488136292,0.5618375106384521,0.5440843862090937,0.5618375106384521,510805
1962-05-28,0.5221538543701172,0.5482615730236543,0.5190210222958063,0.5482615730236543,849338
1962-05-29,0.544083833694458,0.5503496899360453,0.5012671427269454,0.5221532370989006,1564465
1962-05-31,0.5493053197860718,0.5597484684744157,0.5461724908895906,0.5461724908895906,871373
1962-06-01,0.551394522190094,0.5545273537961908,0.5430399321734428,0.549305794885847,548865
1962-06-04,0.52633136510849,0.5503505654622299,0.52633136510849,0.5503505654622299,404638
1962-06-05,0.5294638276100159,0.5430398139820599,0.5221536626865921,0.5263309567857392,637004
1962-06-06,0.5357299447059631,0.5513946654056874,0.5357299447059631,0.5357299447059631,440694
1962-06-07,0.5378182530403137,0.546172679110049,0.5378182530403137,0.5378182530403137,212335
1962-06-08,0.543039858341217,0.5503501834619311,0.539907027161063,0.539907027161063,268423
1962-06-11,0.5419957041740417,0.5482615274014614,0.5378185684891847,0.5430399681452336,236372
1962-06-12,0.5167381167411804,0.5398913058443702,0.5146333252335981,0.5398913058443702,548865
1962-06-13,0.5156854391098022,0.5293669187489324,0.5135806888806167,0.5167378544343566,556877
1962-06-14,0.5125278234481812,0.5262092551556208,0.5114754087176041,0.5156851480597898,116183
1962-06-15,0.5283142924308777,0.5283142924308777,0.5051610036975911,0.5125279080273426,703108
1962-06-18,0.5198950171470642,0.5272619215298148,0.5135804874661893,0.5272619215298148,450710
1962-06-19,0.5167381167411804,0.5209478605962731,0.5125283728860878,0.519895484947473,256404
1962-06-20,0.5051611661911011,0.5146330240059704,0.5051611661911011,0.5146330240059704,492776
1962-06-21,0.48832231760025024,0.5051609544258687,0.4883223176002503,0.5051609544258687,610963
1962-06-22,0.46727392077445984,0.48621750700713506,0.4662215462286855,0.48621750700713506,667051
1962-06-25,0.4714839458465576,0.47569368927568745,0.4567500851044708,0.4672743632573395,927461
1962-06-26,0.46727392077445984,0.4767456133659478,0.46727392077445984,0.47148349937743694,679070
1962-06-27,0.4746408760547638,0.47464087605476385,0.4641166469249592,0.46727397195782255,356562
1962-06-28,0.494637131690979,0.49779429749544923,0.48306044157161876,0.48306044157161876,526830
1962-06-29,0.5009514689445496,0.5083183739278877,0.4977941033218431,0.4977941033218431,440694
1962-07-02,0.5293667316436768,0.535681261569087,0.4977940820166253,0.5009514475041988,396625
1962-07-03,0.5293667316436768,0.5367336363117169,0.5219997867656894,0.5293667316436768,639007
1962-07-05,0.5409435033798218,0.5409435033798218,0.5293668557671402,0.5293668557671402,352555
1962-07-06,0.5293667316436768,0.535681261569087,0.5219997867656894,0.535681261569087,312492
1962-07-09,0.5335761308670044,0.5377858696757492,0.519894861732955,0.5293665528979948,348549
1962-07-10,0.5356811285018921,0.5493625596967727,0.5325237637986315,0.533576178489781,588928
1962-07-11,0.5388385653495789,0.5409435164289117,0.5283144533122388,0.5356814000953051,290458
1962-07-12,0.5462054014205933,0.5525198914890685,0.5430481965963053,0.5430481965963053,490773
1962-07-13,0.5419955849647522,0.5451527481995383,0.5325236931610734,0.5451527481995383,388612
1962-07-16,0.5409435033798218,0.5409435033798218,0.5335764361445967,0.5409435033798218,198312
1962-07-17,0.5251566767692566,0.5388381031655691,0.5251566767692566,0.5388381031655691,262413
1962-07-18,0.5177901983261108,0.5219999397904034,0.5146330329627484,0.5219999397904034,312492
1962-07-19,0.52620929479599,0.5314714492651611,0.516737601717215,0.5177899763171305,302477
1962-07-20,0.5283142924308777,0.5356812369705747,0.525156967298236,0.5262093419925407,202319
1962-07-23,0.5356811285018921,0.5367335029831042,0.5293666001450579,0.5293666001450579,194306
1962-07-24,0.5283142924308777,0.5377860265691295,0.5283142924308777,0.5356812369705747,198312
1962-07-25,0.52620929479599,0.5283142450455307,0.5156851869073575,0.5283142450455307,184290
1962-07-26,0.5367335677146912,0.5367335677146912,0.5262092989041276,0.5262092989041276,250395
1962-07-27,0.5356811285018921,0.5419956568587264,0.5314713893174194,0.5367335029831042,292461
1962-07-30,0.5451529026031494,0.5451529026031494,0.5356812091664639,0.5356812091664639,212335
1962-07-31,0.5588341355323792,0.5609389242671808,0.5472574959165023,0.5472574959165023,574906
1962-08-01,0.5556773543357849,0.559886934697751,0.5535724033149753,0.5588345195022811,286451
1962-08-02,0.5598868131637573,0.5598868131637573,0.5556772337155598,0.5556772337155598,236372
1962-08-03,0.5640961527824402,0.5640961527824402,0.5588340012650574,0.5598864154845663,308486
1962-08-06,0.5535722374916077,0.5630440920433984,0.5525198226113902,0.5630440920433984,308486
1962-08-07,0.552520215511322,0.554625207608406,0.5493630490454818,0.5535726311399176,320505
1962-08-08,0.552520215511322,0.552520215511322,0.5419961396453129,0.552520215511322,208328
1962-08-09,0.5535722374916077,0.5577819774323667,0.5504150732708445,0.5525198226113902,238376
1962-08-10,0.5588341355323792,0.5609389242671808,0.5525196084882581,0.5535720229606235,310489
1962-08-13,0.5535722374916077,0.5588343521026394,0.5514674479411174,0.5588343521026394,244385
1962-08-14,0.5683058500289917,0.5683058500289917,0.555676799865079,0.555676799865079,436688
1962-08-15,0.5662013292312622,0.5704110694155726,0.564096539559001,0.5683062797433113,302477
1962-08-16,0.5683058500289917,0.5714630120451786,0.5662009011085622,0.5662009011085622,272429
1962-08-17,0.5735681056976318,0.5756730557394856,0.5693585272934281,0.5693585272934281,292461
1962-08-20,0.5725157260894775,0.5819875789888952,0.5704109369061696,0.5735681005761627,310489
1962-08-21,0.5725157260894775,0.579882628965837,0.5704109369061696,0.5725157260894775,234369
1962-08-22,0.585144579410553,0.585144579410553,0.5746203154738622,0.5746203154738622,298470
1962-08-23,0.5830398797988892,0.58830183162436,0.5819874653078371,0.5851446685710634,290458
1962-08-24,0.5725157260894775,0.5840923681722032,0.5683061477228617,0.583039993685518,410647
1962-08-27,0.5651487112045288,0.5777777663794338,0.5651487112045288,0.5725156533549013,252398
1962-08-28,0.5693587064743042,0.57356828620329,0.5662013809427376,0.5662013809427376,328518
1962-08-29,0.5683058500289917,0.5704106381097551,0.5640961130277988,0.5693582239644152,208328
1962-08-30,0.5704110860824585,0.5746206655499813,0.5693586711106038,0.5693586711106038,248391
1962-08-31,0.5767253637313843,0.5767253637313843,0.5704108364537326,0.5704108364537326,164259
1962-09-04,0.5609393119812012,0.577778116017527,0.5609393119812012,0.5767257410277027,210331
1962-09-05,0.5504152178764343,0.5619918650201428,0.5483104277729717,0.5609392890236131,340537
1962-09-06,0.5504152178764343,0.5577821239733968,0.5441006867262256,0.5504152178764343,374590
1962-09-07,0.5619913935661316,0.5630437676300498,0.5504147561340526,0.5504147561340526,342540
1962-09-10,0.5693587064743042,0.570411121511526,0.5546248959531995,0.5619918012137519,202319
1962-09-11,0.5630439519882202,0.5714632689356847,0.5630439519882202,0.5693584799087532,266420
1962-09-12,0.5693587064743042,0.5693587064743042,0.5619918012137519,0.563044176041023,122193
1962-09-13,0.5640961527824402,0.5767252038363845,0.5630437385629313,0.5693582640899035,350552
1962-09-14,0.5693587064743042,0.5725159113760189,0.5640965910782447,0.5640965910782447,158249
1962-09-17,0.5735681056976318,0.5767254704455055,0.5693585272934281,0.5693585272934281,164259
1962-09-18,0.5767491459846497,0.5820501699395222,0.5725084402410983,0.5778093021669043,298470
1962-09-19,0.5756884217262268,0.5778087726548834,0.5661467007719692,0.5767486174441698,274432
1962-09-20,0.5672067403793335,0.575688304394236,0.5629658773574397,0.575688304394236,242382
1962-09-21,0.5555445551872253,0.5661466326119292,0.554484400104147,0.5661466326119292,364574
1962-09-24,0.5491834878921509,0.5534243524010649,0.5438824680168616,0.5534243524010649,416656
1962-09-25,0.5513037443161011,0.5523641020362879,0.5354008089470076,0.5491833934407837,358565
1962-09-26,0.5385818481445312,0.5502439682770761,0.5354011778646182,0.5502439682770761,330521
1962-09-27,0.5279797911643982,0.5375215594803497,0.5269196351921066,0.5375215594803497,310489
1962-09-28,0.5417624711990356,0.5417624711990356,0.5258594821838695,0.5279798348109948,350552
1962-10-01,0.5396419167518616,0.541762268585999,0.5343408548839075,0.541762268585999,238376
1962-10-02,0.5502440333366394,0.5502440333366394,0.5385819118251928,0.539642108372348,174275
1962-10-03,0.5470632910728455,0.5534245086173395,0.5470632910728455,0.5502438390842221,220347
1962-10-04,0.5597857236862183,0.5597857236862183,0.5385817193080074,0.5470632886534943,330521
1962-10-05,0.5693273544311523,0.5725080639308314,0.5619059824825812,0.5619059824825812,254401
1962-10-08,0.5725080370903015,0.5778088952833299,0.5703875236826902,0.5703875236826902,258407
1962-10-09,0.5746288299560547,0.5746288299560547,0.5682676089038019,0.5725084769483294,240379
1962-10-10,0.5672067403793335,0.5767484998960989,0.5650862278539441,0.5746281493995945,212335
1962-10-11,0.5608457922935486,0.5640263397971799,0.5576651232681961,0.5640263397971799,270426
1962-10-12,0.5587252974510193,0.5608456077460936,0.5555445889650452,0.5608456077460936,134211
1962-10-15,0.5703873038291931,0.5703873038291931,0.5566046808688427,0.5587252339663334,226357
1962-10-16,0.5703873038291931,0.5746281669808397,0.5703873038291931,0.5703873038291931,254401
1962-10-17,0.5672067403793335,0.5682669358811964,0.5619057223627982,0.5682669358811964,308486
1962-10-18,0.5650867819786072,0.5672072965833753,0.5640266259443756,0.5672072965833753,250395
1962-10-19,0.5544849634170532,0.5672073639328673,0.5513042518931187,0.5650868490763119,554874
1962-10-22,0.5491834878921509,0.5544845482746756,0.5460029812857895,0.5544845482746756,464732
1962-10-23,0.5438827276229858,0.5576653210658693,0.5417623753709132,0.5491837500285593,466735
1962-10-24,0.5682673454284668,0.5725082115067303,0.5385817689676274,0.5438826692828298,524827
1962-10-25,0.5597857236862183,0.5640264273444683,0.5523643505089171,0.5640264273444683,418660
1962-10-26,0.5672067403793335,0.5672067403793335,0.5587252168716522,0.5597853718662938,264417
1962-10-29,0.5693273544311523,0.5788691183650295,0.5693273544311523,0.5693273544311523,358565
1962-10-30,0.5799297094345093,0.5809899059272611,0.5693276229852136,0.5693276229852136,386609
1962-10-31,0.5746288299560547,0.5799298542508102,0.5703879619115272,0.5799298542508102,316499
1962-11-01,0.5788690447807312,0.582049713368852,0.5693272820597776,0.574628342363666,348549
1962-11-02,0.5894709825515747,0.5905311376462458,0.5725078529212382,0.5788689050109391,568896
1962-11-05,0.5905313491821289,0.5937120586488631,0.5873508422515927,0.5894711937076967,492776
1962-11-07,0.5915918946266174,0.5947726061900372,0.5788694939528671,0.5905317384533434,516814
1962-11-08,0.5905313491821289,0.5968925655793993,0.5873508422515927,0.5915915046565612,378596
1962-11-09,0.5905313491821289,0.5905313491821289,0.5905313491821289,0.5905313491821289,0
1962-11-12,0.6106749773025513,0.6106749773025513,0.6064341135874164,0.6064341135874164,446704
1962-11-13,0.6096153259277344,0.6117356785231299,0.6064346147519651,0.6106754819718014,318502
1962-11-14,0.6138560771942139,0.6149163953469132,0.6053745041469645,0.609615371685118,554874
1962-11-15,0.6138560771942139,0.6159765919778194,0.6106755278087598,0.6138560771942139,376593
1962-11-16,0.6170365810394287,0.6170365810394287,0.6053743402424719,0.6138559109933446,422666
1962-11-19,0.6117354035377502,0.6138557551800119,0.6085548558207361,0.6138557551800119,286451
1962-11-20,0.6180968284606934,0.6180968284606934,0.6117356093646161,0.6117356093646161,306483
1962-11-21,0.6255180239677429,0.6265782200949545,0.6159762993300848,0.6180966510772626,164259
1962-11-23,0.6382408738136292,0.6403612269405258,0.6265786278111614,0.6265786278111614,649023
1962-11-26,0.6318787932395935,0.639300160868364,0.6223370753669619,0.6382400060000418,440694
1962-11-27,0.6318787932395935,0.6339991434834543,0.6265777758546838,0.6318787932395935,240379
1962-11-28,0.6339998245239258,0.6361203390745019,0.6318794720023894,0.6318794720023894,388612
1962-11-29,0.6350597143173218,0.6350597143173218,0.6308188503754741,0.6339993565565547,290458
1962-11-30,0.6339998245239258,0.6361203390745019,0.6329396280095276,0.6350601830673637,206325
1962-12-03,0.6329398155212402,0.6340000123497272,0.628699149729108,0.6340000123497272,284448
1962-12-04,0.6371804475784302,0.6403609556677976,0.6329395405848325,0.6329395405848325,320505
1962-12-05,0.6446016430854797,0.6488425083937218,0.6371802705714069,0.6371802705714069,504795
1962-12-06,0.6414210796356201,0.6477822980343326,0.6403609238276291,0.6446017901031073,430679
1962-12-07,0.6446016430854797,0.6488425083937218,0.6382404261376028,0.6414209333434335,374590
1962-12-10,0.6414210796356201,0.6499028121865764,0.6414210796356201,0.6446017901031073,342540
1962-12-11,0.6414210796356201,0.6446017901031073,0.6339997054289166,0.6414210796356201,460726
1962-12-12,0.6530833840370178,0.6583844063105199,0.6403609467835143,0.6414211026295102,438691
1962-12-13,0.6509627103805542,0.6552034126849093,0.6499025145508485,0.6530830615327318,246388
1962-12-14,0.6530833840370178,0.6541435398830137,0.6499028354845227,0.6509630318377723,176278
1962-12-17,0.6530833840370178,0.6562640541112744,0.6499028354845227,0.6530833840370178,114180
1962-12-18,0.6424124240875244,0.6541508946746308,0.6381438374369052,0.6541508946746308,234369
1962-12-19,0.6488149762153625,0.6488149762153625,0.6360093842128915,0.642412180214127,454716
1962-12-20,0.6488149762153625,0.6509491871864249,0.6456134762847147,0.6488149762153625,298470
1962-12-21,0.6477479338645935,0.6498821451108416,0.6456135595302761,0.6488150598737262,150237
1962-12-24,0.6477479338645935,0.6488150598737262,0.6466808486274781,0.6477479338645935,182287
1962-12-26,0.6541509628295898,0.6541509628295898,0.6477481637306185,0.6477481637306185,212335
1962-12-27,0.6573522090911865,0.6573522090911865,0.6552179973866878,0.6552179973866878,234369
1962-12-28,0.6573522090911865,0.6573522090911865,0.6530837856821892,0.6573522090911865,220347
1962-12-31,0.6552173495292664,0.6562844339404046,0.6541502243461423,0.6562844339404046,166262
1963-01-02,0.652016282081604,0.6562848671759067,0.6456134859841753,0.6552177820603501,244385
1963-01-03,0.656284511089325,0.6584187209344722,0.6498817184659208,0.6520159283110681,602950
1963-01-04,0.6594861149787903,0.6616204887816415,0.656284778520553,0.656284778520553,470742
1963-01-07,0.6552173495292664,0.6573515591235286,0.6488145576585367,0.6573515591235286,482761
1963-01-08,0.6648215651512146,0.6658886905425976,0.6541503520093787,0.6552174774007616,673060
1963-01-09,0.6658891439437866,0.6701577299597686,0.6616207210158904,0.6648220178258019,518817
1963-01-10,0.6744258999824524,0.6765601101299962,0.6648216077565364,0.6658887332163065,663045
1963-01-11,0.6733587980270386,0.6744260868705471,0.6712245872880903,0.6744260868705471,262413
1963-01-14,0.6712249517440796,0.6744264530648602,0.6701578661812123,0.673359163641844,298470
1963-01-15,0.6712249517440796,0.6722920780789767,0.6669565279485509,0.6712249517440796,336530
1963-01-16,0.6658891439437866,0.6722919414237167,0.6648220178258019,0.671224815305732,400631
1963-01-17,0.6680232882499695,0.6712245839564985,0.6637547037052294,0.6658889144335846,220347
1963-01-18,0.6690905094146729,0.6733589317401769,0.6669562982519207,0.6680234242193046,140221
1963-01-21,0.6701574325561523,0.6733587279453873,0.664821722790076,0.6690903069117384,290458
1963-01-22,0.6701574325561523,0.6712245174285628,0.6690903069117384,0.6701574325561523,136215
1963-01-23,0.6733587980270386,0.6776273825929656,0.669090376549142,0.67015750230462,414653
1963-01-24,0.6733587980270386,0.6744260868705471,0.669090376549142,0.6733587980270386,210331
1963-01-25,0.6744258999824524,0.6765601101299962,0.6690901911396093,0.673358611434697,252398
1963-01-28,0.6765600442886353,0.6776271288725626,0.6722914613209716,0.6744258343487881,332524
1963-01-29,0.6765600442886353,0.6776271288725626,0.673358545904899,0.6765600442886353,148234
1963-01-30,0.6626878976821899,0.673359119560542,0.6605536859241412,0.673359119560542,250395
1963-01-31,0.6680232882499695,0.6690903732281434,0.658418993410308,0.6626875779550481,218344
1963-02-01,0.6658891439437866,0.6690906038417839,0.6637549324798385,0.6680235184958205,160252
1963-02-04,0.6626878976821899,0.6669564842863958,0.6605536859241412,0.6658892357052766,302477
1963-02-05,0.6648215651512146,0.6658886905425976,0.6605531451296701,0.6626873551404424,290458
1963-02-06,0.6669561266899109,0.6690903373036772,0.6648217529881237,0.6648217529881237,242382
1963-02-07,0.6701574325561523,0.6722916430729768,0.6658888484344899,0.6669560963949139,214338
1963-02-08,0.6712249517440796,0.6722920780789767,0.6658892792975645,0.6701578661812123,252398
1963-02-11,0.6690905094146729,0.6712247205774249,0.6680234242193046,0.6712247205774249,276436
1963-02-12,0.6680232882499695,0.6680232882499695,0.6637547037052294,0.6680232882499695,226357
1963-02-13,0.6744258999824524,0.6754929846702261,0.6669559809920655,0.6680231064518356,388612
1963-02-14,0.6680232882499695,0.6744260835230648,0.6680232882499695,0.6744260835230648,186294
1963-02-15,0.6744258999824524,0.6744258999824524,0.6669559809920655,0.6680231064518356,204322
1963-02-18,0.6722919940948486,0.6744263688141016,0.6701577824636945,0.6744263688141016,268423
1963-02-19,0.6616208553314209,0.6701578660083961,0.6594864803460879,0.6701578660083961,190300
1963-02-20,0.6466808319091797,0.6530836285704652,0.6370765349872108,0.6530836285704652,348549
1963-02-21,0.6552173495292664,0.6562844339404046,0.6360089739170771,0.6466803480642744,306483
1963-02-25,0.6424124240875244,0.6498823080240116,0.6402782123062699,0.6498823080240116,276436
1963-02-26,0.6392108201980591,0.6445463267059548,0.6360093205876833,0.6424121159483949,246388
1963-02-27,0.6370766758918762,0.6402781768606477,0.6338753787832311,0.6392110914151078,132208
1963-02-28,0.6210694313049316,0.633875020215963,0.6200023464630149,0.633875020215963,384606
1963-03-01,0.6253377795219421,0.6285391143846382,0.6221363223432855,0.6221363223432855,266420
1963-03-04,0.6242712140083313,0.6338754737209574,0.6221370020255779,0.6253384627018179,222350
1963-03-05,0.6189354658126831,0.6274724741028296,0.6189354658126831,0.624271014449988,220347
1963-03-06,0.6274723410606384,0.6274723410606384,0.6125325389485317,0.618935334580583,224353
1963-03-07,0.6317405104637146,0.6360090935430533,0.6274720904723495,0.6274720904723495,306483
1963-03-08,0.6328080892562866,0.6392108852687934,0.6328080892562866,0.6328080892562866,226357
1963-03-11,0.6402775645256042,0.6413446897226149,0.630673315436549,0.6328076881465292,224353
1963-03-12,0.6402772665023804,0.643500249802917,0.6359800375262158,0.643500249802917,256404
1963-03-13,0.6413521766662598,0.6445751633060488,0.6381293952547278,0.6402779298776329,204322
1963-03-14,0.6284609436988831,0.6435011848793287,0.6284609436988831,0.6413524441320685,218344
1963-03-15,0.6327576637268066,0.6381291418104721,0.6295348425496236,0.6295348425496236,202319
1963-03-18,0.6209405660629272,0.6327578542415228,0.6209405660629272,0.6327578542415228,164259
1963-03-19,0.6241635084152222,0.6252377550249439,0.6209405223121894,0.6209405223121894,166262
